time_one,position_one,time_two,position_two,label
705.43921827957,-1.0265261550602416,1120.2144825268817,-0.9342819622891572,purple
45.146757258064554,0.6192198693602986,259.0443150537634,0.5962709387808376,yellow
1484.7703201612903,-0.06924804802352247,1700.5278567204302,-0.06924804802352247,orange
